“ID”,“DISCIPLINA”,“CONTEUDO”
1725,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos sobre o projeto da jornada - Big Data: Analisando Dados e Spark (teoria) - Atividade do dia: término da tarefa avaliativa da aula anterior + prática no Databricks
1726,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos sobre o projeto da jornada - Big Data: Analisando Dados e Spark (teoria) - Atividade do dia: término da tarefa avaliativa da aula anterior + prática no Databricks
1727,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos sobre o projeto da jornada - Big Data: Analisando Dados e Spark (teoria) - Atividade do dia: término da tarefa avaliativa da aula anterior + prática no Databricks
1728,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Databricks: conhecendo e usando + Covid19 Resource Hub - Análise de Dados - Pré-processamento de dados - Spark DataFrames - Prática com Spark DataFrames no Databricks
1729,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Databricks: conhecendo e usando + Covid19 Resource Hub - Análise de Dados - Pré-processamento de dados - Spark DataFrames - Prática com Spark DataFrames no Databricks
1730,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Databricks: conhecendo e usando + Covid19 Resource Hub - Análise de Dados - Pré-processamento de dados - Spark DataFrames - Prática com Spark DataFrames no Databricks
1731,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Databricks: conhecendo e usando + Covid19 Resource Hub - Análise de Dados - Pré-processamento de dados - Spark DataFrames - Prática com Spark DataFrames no Databricks
1732,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Palestra SIMTEC - Regressão Linear + Métricas de avaliação de regressão + Cross validation (Teoria e exemplo prático no scikit-learn) - Exercícios de DataFrames (no notebook) / Pesquisa modelo de regressão para jornada
1733,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Palestra SIMTEC - Regressão Linear + Métricas de avaliação de regressão + Cross validation (Teoria e exemplo prático no scikit-learn) - Exercícios de DataFrames (no notebook) / Pesquisa modelo de regressão para jornada
1734,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Palestra SIMTEC - Regressão Linear + Métricas de avaliação de regressão + Cross validation (Teoria e exemplo prático no scikit-learn) - Exercícios de DataFrames (no notebook) / Pesquisa modelo de regressão para jornada
1735,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Palestra SIMTEC - Regressão Linear + Métricas de avaliação de regressão + Cross validation (Teoria e exemplo prático no scikit-learn) - Exercícios de DataFrames (no notebook) / Pesquisa modelo de regressão para jornada
1736,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Solução do exercício de Spark DataFrames - Projeto da Jornada - Predizendo o futuro da covid: ideias- exemplos e direções - Time Series Forecast - Spark - Regressão Linear: exemplos - Explicação da atividade de regressão linear - Atividade de regressão linear com Spark + pesquisa para a jornada
1737,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Solução do exercício de Spark DataFrames - Projeto da Jornada - Predizendo o futuro da covid: ideias- exemplos e direções - Time Series Forecast - Spark - Regressão Linear: exemplos - Explicação da atividade de regressão linear - Atividade de regressão linear com Spark + pesquisa para a jornada
1738,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Solução do exercício de Spark DataFrames - Projeto da Jornada - Predizendo o futuro da covid: ideias- exemplos e direções - Time Series Forecast - Spark - Regressão Linear: exemplos - Explicação da atividade de regressão linear - Atividade de regressão linear com Spark + pesquisa para a jornada
1739,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Solução do exercício de Spark DataFrames - Projeto da Jornada - Predizendo o futuro da covid: ideias- exemplos e direções - Time Series Forecast - Spark - Regressão Linear: exemplos - Explicação da atividade de regressão linear - Atividade de regressão linear com Spark + pesquisa para a jornada
1740,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Solução do exercício de Spark DataFrames - Projeto da Jornada - Predizendo o futuro da covid: ideias- exemplos e direções - Time Series Forecast - Spark - Regressão Linear: exemplos - Explicação da atividade de regressão linear - Atividade de regressão linear com Spark + pesquisa para a jornada
1741,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Solução do exercício de Spark DataFrames - Projeto da Jornada - Predizendo o futuro da covid: ideias- exemplos e direções - Time Series Forecast - Spark - Regressão Linear: exemplos - Explicação da atividade de regressão linear - Atividade de regressão linear com Spark + pesquisa para a jornada
1742,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Solução do exercício de Spark DataFrames - Projeto da Jornada - Predizendo o futuro da covid: ideias- exemplos e direções - Time Series Forecast - Spark - Regressão Linear: exemplos - Explicação da atividade de regressão linear - Atividade de regressão linear com Spark + pesquisa para a jornada
1743,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Solução do exercício de Spark DataFrames - Projeto da Jornada - Predizendo o futuro da covid: ideias- exemplos e direções - Time Series Forecast - Spark - Regressão Linear: exemplos - Explicação da atividade de regressão linear - Atividade de regressão linear com Spark + pesquisa para a jornada
1744,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: entregas no AVA + cronograma da aula de hoje e das próximas aulas + templates do relatório e apresentação- o que tem que ter na apresentação e descrever o que foi usado de cada disciplina - Revisão PLN (teoria) + (prática com nltk e sklearn) - PLN: exemplos práticos com Spark - Spark Streaming: conceitos gerais - Spark Streaming: exemplo prático com dados do Twitter
1745,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: entregas no AVA + cronograma da aula de hoje e das próximas aulas + templates do relatório e apresentação- o que tem que ter na apresentação e descrever o que foi usado de cada disciplina - Revisão PLN (teoria) + (prática com nltk e sklearn) - PLN: exemplos práticos com Spark - Spark Streaming: conceitos gerais - Spark Streaming: exemplo prático com dados do Twitter
1746,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: entregas no AVA + cronograma da aula de hoje e das próximas aulas + templates do relatório e apresentação- o que tem que ter na apresentação e descrever o que foi usado de cada disciplina - Revisão PLN (teoria) + (prática com nltk e sklearn) - PLN: exemplos práticos com Spark - Spark Streaming: conceitos gerais - Spark Streaming: exemplo prático com dados do Twitter
1747,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: entregas no AVA + cronograma da aula de hoje e das próximas aulas + templates do relatório e apresentação- o que tem que ter na apresentação e descrever o que foi usado de cada disciplina - Revisão PLN (teoria) + (prática com nltk e sklearn) - PLN: exemplos práticos com Spark - Spark Streaming: conceitos gerais - Spark Streaming: exemplo prático com dados do Twitter
1748,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos do projeto semestral interdisciplinar da Jornada de Aprendizagem - Término das atividades da disciplina das aulas anteriores
1749,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos do projeto semestral interdisciplinar da Jornada de Aprendizagem - Término das atividades da disciplina das aulas anteriores
1750,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos do projeto semestral interdisciplinar da Jornada de Aprendizagem - Término das atividades da disciplina das aulas anteriores
1751,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos do projeto semestral interdisciplinar da Jornada de Aprendizagem - Término das atividades da disciplina das aulas anteriores
1752,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: comentários- cronograma da disciplina e atividades do bimestre (tabela excel) - Time Series Analysis com Python: introdução - Redes Neurais Artificiais: introdução - Tempo para atividades (do dia e da jornada)
1753,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: comentários- cronograma da disciplina e atividades do bimestre (tabela excel) - Time Series Analysis com Python: introdução - Redes Neurais Artificiais: introdução - Tempo para atividades (do dia e da jornada)
1754,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: comentários- cronograma da disciplina e atividades do bimestre (tabela excel) - Time Series Analysis com Python: introdução - Redes Neurais Artificiais: introdução - Tempo para atividades (do dia e da jornada)
1755,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: comentários- cronograma da disciplina e atividades do bimestre (tabela excel) - Time Series Analysis com Python: introdução - Redes Neurais Artificiais: introdução - Tempo para atividades (do dia e da jornada)
1756,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Análise de Séries Temporais: fundamentos teóricos e exemplos práticos com a biblioteca Python Statsmodel - Avisos: Fechamento do Semestre - Tempo para as atividades das aulas anteriores e de hoje
1757,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Análise de Séries Temporais: fundamentos teóricos e exemplos práticos com a biblioteca Python Statsmodel - Avisos: Fechamento do Semestre - Tempo para as atividades das aulas anteriores e de hoje
1758,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Análise de Séries Temporais: fundamentos teóricos e exemplos práticos com a biblioteca Python Statsmodel - Avisos: Fechamento do Semestre - Tempo para as atividades das aulas anteriores e de hoje
1759,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Análise de Séries Temporais: fundamentos teóricos e exemplos práticos com a biblioteca Python Statsmodel - Avisos: Fechamento do Semestre - Tempo para as atividades das aulas anteriores e de hoje
1760,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Predição de Séries Temporais: conceitos e prática no statsmodels - Avisos: fechamento do semestre/ano - Apresentações dos grupos sobre o projeto da Jornada na disciplina
1761,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Predição de Séries Temporais: conceitos e prática no statsmodels - Avisos: fechamento do semestre/ano - Apresentações dos grupos sobre o projeto da Jornada na disciplina
1762,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Predição de Séries Temporais: conceitos e prática no statsmodels - Avisos: fechamento do semestre/ano - Apresentações dos grupos sobre o projeto da Jornada na disciplina
1763,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Predição de Séries Temporais: conceitos e prática no statsmodels - Avisos: fechamento do semestre/ano - Apresentações dos grupos sobre o projeto da Jornada na disciplina
1764,C1,Apresentação da disciplina- introdução a jornada de aprendizagem
1765,C1,Apresentação da disciplina- introdução a jornada de aprendizagem
1766,C1,Formação das equipes da jornada e cronograma de tarefas.
1767,C1,Formação das equipes da jornada e cronograma de tarefas.
1768,C1,Introdução a Qualidade de Software (VVT).  Programas de Qualidade e Métricas.  Normas de Qualidade. 
1769,C1,Introdução a Qualidade de Software (VVT).  Programas de Qualidade e Métricas.  Normas de Qualidade. 
1770,C1,Introdução a Qualidade de Software (VVT).  Programas de Qualidade e Métricas.  Normas de Qualidade. 
1771,C1,Introdução a Qualidade de Software (VVT).  Programas de Qualidade e Métricas.  Normas de Qualidade. 
1772,C1,Teste de Software: Objetivos- Conceitos- Terminologia e Limitações. 
1773,C1,Teste de Software: Objetivos- Conceitos- Terminologia e Limitações. 
1774,C1,Definições da jornada de aprendizagem- trabalho multidisciplinar do semestre.
1775,C1,Definições da jornada de aprendizagem- trabalho multidisciplinar do semestre.
1776,C1,Fases- Técnicas (Funcional- Estrutural- Baseada em Defeitos e em Máquinas de Estados Finitos)
1777,C1,Fases- Técnicas (Funcional- Estrutural- Baseada em Defeitos e em Máquinas de Estados Finitos)
1778,C1,Fases- Técnicas (Funcional- Estrutural- Baseada em Defeitos e em Máquinas de Estados Finitos)
1779,C1,Fases- Técnicas (Funcional- Estrutural- Baseada em Defeitos e em Máquinas de Estados Finitos)
1780,C1,Métodos e Critérios de Teste.  Comparação de Critérios de Teste: custo e eficácia; Depuração- manutenção e teste de regressão. 
1781,C1,Métodos e Critérios de Teste.  Comparação de Critérios de Teste: custo e eficácia;  Depuração- manutenção e teste de regressão. 
1782,C1,Métodos e Critérios de Teste. Comparação de Critérios de Teste: custo e eficácia; Depuração- manutenção e teste de regressão.
1783,C1,Métodos e Critérios de Teste. Comparação de Critérios de Teste: custo e eficácia; Depuração- manutenção e teste de regressão.
